150.600006,144.15741,2.600006,-1.849991,-4.699997,0
159.100006,153.556854,2.350006,16.25,3.100006,0
142.850006,152.193207,-13.149994,-12.649994,-13.349991,1
158.149994,154.238693,-0.450012,-1.75,-0.75,0
157.350006,154.920517,-2.649994,-4.699997,-2.199997,0
159.550003,155.699753,-1.050003,0.550003,0.050003,0
160.600006,153.800369,1.600006,1.100006,0.050003,0
160.550003,157.355606,-1.199997,-7.099991,-7.349991,0
158.75,157.112106,-1.949997,-0.149994,0.75,0
158.899994,153.800369,0.899994,-1.100006,-1.400009,0
160.0,157.550415,-0.300003,0.300003,0.800003,0
163.199997,157.063385,4.099991,3.199997,6.399994,0
154.899994,151.056564,1.699997,-1.850006,-2.300003,0
156.75,154.601578,-0.449997,1.25,4.699997,0
152.5,150.367264,-0.800003,3.300003,3.75,0
153.300003,147.166916,4.100006,4.550003,2.5,0
149.0,146.034485,0.199997,2.350006,3.699997,0
150.600006,149.677963,-0.849991,-1.099991,-1.299988,0
151.449997,149.530258,-0.25,-0.449997,-0.800003,0
156.800003,150.711929,3.199997,2.650009,1.400009,0
154.399994,157.408051,-4.400009,-3.550003,-5.700012,1
157.949997,159.032837,-2.150009,-6.550003,-5.25,1
160.100006,161.83931,-4.399994,-3.099991,-3.049988,1
163.850006,160.657623,-0.099991,0.400009,-0.049988,0
163.449997,161.543884,-0.449997,-2.900009,-1.650009,0
165.100006,161.051529,2.400009,4.650009,4.100006,0
161.0,157.457275,0.100006,-1.350006,-2.350006,0
160.899994,159.377502,-1.450012,-2.450012,0.799988,0
160.100006,157.506516,0.200012,-0.299988,-0.399994,0
160.5,161.051529,-2.699997,-4.550003,-4.399994,1
163.199997,162.233185,-1.850006,-1.699997,-1.850006,0
165.050003,161.494644,1.050003,1.699997,2.050003,0
163.350006,159.820618,0.350006,-1.649994,-11.549988,0
165.0,171.046463,-9.899994,-4.350006,-6.300003,1
171.300003,173.0159,-4.699997,-1.699997,-2.399994,1
176.0,170.110977,3.0,2.300003,6.0,0
170.0,167.009109,0.300003,-2.550003,-1.350006,0
176.850006,173.0159,0.850006,4.200012,4.150009,0
176.0,169.717087,3.350006,3.300003,3.5,0
172.649994,168.28923,-0.050003,0.149994,0.149994,0
172.5,169.323196,0.0,-0.300003,-1.899994,0
174.399994,169.273956,2.5,5.149994,3.449997,0
171.899994,165.630478,2.649994,0.949997,-1.0,0
169.25,167.74765,-1.699997,-3.649994,0.5,0
170.699997,169.75,0.699997,-1.25,-3.150009,0
170.0,171.800003,-1.949997,-3.850006,2.600006,1
156.649994,158.300003,-1.700012,-0.450012,-2.850006,1
161.699997,159.949997,2.599991,0.25,0.399994,0
159.100006,161.399994,-2.349991,-2.199997,-2.299988,1
161.449997,162.149994,0.149994,0.050003,-3.400009,1
164.0,163.350006,-0.100006,-1.949997,-0.050003,0
165.949997,163.949997,1.899994,2.349991,-0.050003,0
166.0,164.649994,1.350006,-0.5,-1.0,0
164.649994,166.5,-1.850006,-2.350006,-3.400009,1
168.050003,166.75,1.0,0.650009,3.050003,0
167.399994,164.949997,2.399994,2.75,6.899994,0
165.0,164.649994,0.350006,4.5,3.300003,0
164.050003,167.199997,-3.149994,-2.899994,-1.399994,1
167.199997,166.550003,0.25,1.75,1.949997,0
165.449997,165.600006,0.199997,1.449997,0.949997,1
159.399994,160.600006,-1.950012,-1.950012,-2.900009,1
161.350006,161.25,0.0,-0.949997,1.300003,0
162.300003,160.25,2.25,3.300003,2.550003,0
159.0,159.75,-0.75,-1.5,1.0,1
158.0,157.800003,-1.399994,-1.300003,0.0,0
157.100006,156.449997,0.450012,0.850006,0.200012,0
156.899994,156.5,0.399994,-3.200012,-3.300003,0
160.949997,162.600006,-1.300003,-2.050003,3.25,1
158.100006,157.850006,0.100006,0.100006,-0.149994,0
159.550003,159.050003,0.5,-1.550003,-0.699997,0
159.050003,160.600006,-2.050003,-1.199997,-0.199997,1
161.100006,160.949997,0.850006,1.850006,1.050003,0
160.050003,158.949997,1.150009,2.199997,2.150009,0
