291.937988,279.26059,0.937988,-6.562012,-5.812012,0
283.575012,274.258545,-5.174988,-13.274994,-12.75,0
288.75,284.119537,-8.100006,-7.575012,-6.0,0
296.325012,285.496216,1.575012,6.037018,5.325012,0
294.75,279.985657,4.462006,3.75,-2.100006,0
290.287994,279.695648,-0.712006,-6.562012,-2.962006,0
291.0,286.693024,-5.850006,-2.25,-6.075012,0
296.850006,283.357727,3.600006,-0.225006,0.600006,0
293.25,286.221283,-3.825012,-3.0,3.375,0
289.875,279.044037,-0.149994,2.25,3.375,0
286.5,275.526978,1.575012,4.537994,6.600006,0
281.962006,270.016388,2.062012,-0.375,-4.837982,0
287.174988,274.983643,3.674988,6.899994,8.737,0
278.437988,271.284821,-2.174012,0.862976,1.763,0
277.575012,266.898621,0.900024,3.375,4.050018,0
273.524994,264.143341,-0.600006,-1.725006,-2.399994,0
274.125,266.064301,-1.125,-1.799988,-6.375,0
275.25,265.050171,-0.674988,-5.25,-10.424988,0
293.25,286.94635,-3.562012,-11.212006,-12.0,0
292.049988,283.099884,2.174988,2.136994,1.799988,0
289.875,282.733643,-0.037994,-0.375,-1.575012,0
289.912994,282.330322,-0.337006,-1.537018,-1.687012,0
292.950012,285.700653,2.625,4.912018,10.200012,0
303.600006,293.281219,2.062012,-8.475006,-8.399994,0
311.587006,315.255341,-14.587982,-10.087982,-11.662994,1
334.049988,318.661804,7.649994,9.862,7.574982,0
326.475006,317.452759,1.425018,4.725006,6.0,0
321.75,313.460297,1.274994,-0.75,2.475006,0
320.475006,313.534515,-2.024994,1.200012,-0.674988,0
339.75,329.062897,6.450012,11.062012,9.0,0
322.5,315.987793,-1.5,-1.424988,-2.174988,0
324.0,313.168274,0.075012,-0.674988,3.187988,0
321.337006,311.226746,2.587006,8.475006,7.837006,0
322.5,315.071747,1.649994,3.450012,0.0,0
330.0,318.7341,3.225006,-0.937988,-3.899994,0
335.850006,326.388916,0.600006,4.725006,-12.937988,0
331.125,338.144562,-17.662994,-14.25,-24.375,1
356.25,348.582733,-0.674988,-6.0,-4.5,0
362.25,354.406403,1.5,9.975006,1.274994,0
360.75,342.905609,8.475006,-0.225006,3.0,0
357.75,359.024994,-2.024994,-6.0,-0.075012,1
366.75,361.312012,5.25,-7.462006,-4.537994,0
371.287994,377.212006,-6.787018,-12.149994,-22.462006,1
391.162994,388.162994,3.0,3.113006,2.625,0
382.5,376.200012,5.812012,-11.212006,-7.5,0
376.687988,390.187988,-17.024018,-13.312012,-16.537018,1
393.712006,391.687988,3.712006,0.487,17.712006,0
393.225006,389.062012,17.225006,13.325012,14.975006,0
379.899994,378.25,1.649994,3.449982,2.699982,0
377.200012,378.799988,-1.599976,3.400024,2.200012,1
375.0,370.299988,6.100006,4.100006,-1.950012,0
368.899994,369.0,-2.0,-8.050018,-13.899994,1
387.100006,384.850006,1.100006,1.600006,10.0,0
418.850006,423.950012,-5.100006,-11.949982,-8.049988,1
430.799988,425.649994,3.899994,2.299988,10.0,0
428.5,418.799988,7.700012,9.799988,6.799988,0
420.799988,418.149994,2.099976,-0.900024,2.799988,0
413.049988,414.0,-2.75,1.549988,6.699982,1
382.0,390.649994,-10.549988,-17.700012,-18.0,1
399.700012,401.75,-0.299988,1.550018,-6.699982,1
398.149994,405.450012,-8.25,-15.850006,-13.100006,1
402.100006,398.0,3.75,2.600006,-0.399994,0
399.5,402.600006,-3.0,11.5,18.5,1
380.0,376.600006,1.350006,0.649994,-0.649994,0
