Date,Open,High,Low,Close,Adj Close,Volume
2016-06-28,515.000000,520.500000,512.750000,514.000000,509.238098,4479273
2016-06-29,518.500000,518.950012,514.250000,517.849976,513.052429,4721178
2016-06-30,522.000000,535.250000,521.000000,533.500000,528.557434,10912401
2016-07-01,535.799988,545.700012,535.500000,542.900024,537.870361,6701034
2016-07-04,545.500000,546.950012,539.500000,543.849976,538.811523,5173772
2016-07-05,541.200012,546.250000,535.250000,539.700012,534.700012,5219466
2016-07-07,539.700012,545.900024,535.299988,542.250000,542.250000,4650991
2016-07-08,541.000000,548.500000,540.000000,546.450012,546.450012,6016471
2016-07-11,551.650024,553.000000,541.549988,544.400024,544.400024,6082359
2016-07-12,550.000000,562.099976,549.150024,561.000000,561.000000,6541827
2016-07-13,563.700012,563.700012,551.099976,556.849976,556.849976,6365885
2016-07-14,555.750000,561.700012,553.599976,560.250000,560.250000,4020476
2016-07-15,556.150024,570.450012,556.000000,565.049988,565.049988,6247207
2016-07-18,570.000000,576.799988,569.000000,571.000000,571.000000,6641864
2016-07-19,570.700012,573.849976,563.849976,565.450012,565.450012,5547223
2016-07-20,563.299988,567.849976,555.849976,558.250000,558.250000,5258296
2016-07-21,557.900024,557.900024,535.549988,538.049988,538.049988,9416152
2016-07-22,537.950012,545.299988,532.900024,537.700012,537.700012,8134377
2016-07-25,518.500000,540.000000,518.500000,538.099976,538.099976,15701682
2016-07-26,539.700012,559.200012,535.450012,553.799988,553.799988,11437473
2016-07-27,553.849976,558.099976,543.450012,548.849976,548.849976,7787071
2016-07-28,548.099976,553.349976,538.049988,543.849976,543.849976,12174235
2016-07-29,542.500000,551.799988,542.500000,546.150024,546.150024,4861274
2016-08-01,546.250000,557.700012,546.250000,550.549988,550.549988,7026398
2016-08-02,552.000000,555.599976,547.099976,549.650024,549.650024,5749264
2016-08-03,549.650024,552.950012,540.849976,549.349976,549.349976,6489800
2016-08-04,551.900024,556.000000,544.650024,547.500000,547.500000,5769753
2016-08-05,552.400024,569.000000,550.549988,567.250000,567.250000,8030392
2016-08-08,568.450012,572.400024,565.250000,571.150024,571.150024,7360104
2016-08-09,570.500000,576.000000,566.700012,574.099976,574.099976,7958291
2016-08-10,574.049988,575.299988,563.000000,567.900024,567.900024,6611328
2016-08-11,564.250000,574.900024,564.250000,569.750000,569.750000,5098948
2016-08-12,569.849976,593.200012,569.799988,591.000000,591.000000,13209690
2016-08-16,591.000000,593.950012,580.000000,583.299988,583.299988,11126973
2016-08-17,588.200012,598.000000,585.200012,589.500000,589.500000,9879769
2016-08-18,591.099976,597.299988,590.799988,593.150024,593.150024,12089285
2016-08-19,595.400024,597.599976,586.099976,588.549988,588.549988,9209878
2016-08-22,589.900024,589.950012,579.400024,580.250000,580.250000,9499230
2016-08-23,581.250000,585.000000,580.099976,582.500000,582.500000,6963978
2016-08-24,584.849976,584.849976,578.650024,583.400024,583.400024,5835501
2016-08-25,586.799988,594.000000,585.000000,586.549988,586.549988,17177795
2016-08-26,586.500000,589.000000,580.299988,586.400024,586.400024,7531289
2016-08-29,586.400024,597.000000,586.000000,589.150024,589.150024,12461059
2016-08-30,592.000000,599.250000,588.549988,591.150024,591.150024,11834475
2016-08-31,591.500000,603.849976,580.700012,596.849976,596.849976,120541914
2016-09-01,597.049988,603.000000,592.000000,596.650024,596.650024,10204784
2016-09-02,597.700012,602.000000,594.250000,599.200012,599.200012,7279782
2016-09-06,599.200012,637.799988,599.200012,635.900024,635.900024,15252302
2016-09-07,637.750000,638.299988,622.500000,625.099976,625.099976,11869960
2016-09-08,626.000000,634.000000,619.750000,629.349976,629.349976,8039571
2016-09-09,615.099976,624.700012,611.700012,613.099976,613.099976,9795054
2016-09-12,597.799988,601.849976,588.400024,592.099976,592.099976,8471237
2016-09-14,592.099976,604.650024,590.450012,601.799988,601.799988,5915220
2016-09-15,601.049988,603.000000,583.299988,588.750000,588.750000,7145326
2016-09-16,592.250000,612.400024,592.250000,602.200012,602.200012,19309804
2016-09-19,603.000000,606.000000,592.849976,594.349976,594.349976,5311980
2016-09-20,598.799988,599.000000,589.150024,592.950012,592.950012,4538973
2016-09-21,596.500000,600.349976,594.500000,598.900024,598.900024,5480087
2016-09-22,610.000000,612.000000,590.000000,591.799988,591.799988,10205715
2016-09-23,595.599976,596.099976,555.700012,557.450012,557.450012,30222177
2016-09-26,559.099976,560.000000,545.299988,547.400024,547.400024,14880674
2016-09-27,551.000000,554.250000,538.700012,541.000000,541.000000,9085199
2016-09-28,543.150024,550.650024,540.500000,549.099976,549.099976,10240083
2016-09-29,554.450012,554.849976,523.450012,539.299988,539.299988,16581655
2016-09-30,535.000000,547.150024,530.599976,541.349976,541.349976,5781645
2016-10-03,542.950012,552.299988,542.900024,550.900024,550.900024,5276340
2016-10-04,553.000000,553.349976,541.000000,546.599976,546.599976,5690321
2016-10-05,550.000000,550.650024,533.250000,535.700012,535.700012,8222912
2016-10-06,531.700012,535.000000,524.049988,530.799988,530.799988,10646794
2016-10-07,530.000000,539.400024,530.000000,533.849976,533.849976,7702773
2016-10-10,538.000000,538.750000,530.299988,531.549988,531.549988,3261598
2016-10-13,531.549988,531.549988,513.200012,518.799988,518.799988,10008090
2016-10-14,521.000000,525.000000,516.799988,520.650024,520.650024,4314775
2016-10-17,524.150024,533.799988,517.099976,519.000000,519.000000,7930102
2016-10-18,523.900024,534.049988,518.400024,532.450012,532.450012,13532992
2016-10-19,535.650024,542.000000,529.099976,535.549988,535.549988,10754624
2016-10-20,537.099976,544.849976,536.000000,540.049988,540.049988,6969699
2016-10-21,538.700012,539.200012,524.200012,526.099976,526.099976,6526349
2016-10-24,529.450012,530.000000,517.549988,521.549988,521.549988,10660533
2016-10-25,520.900024,531.500000,520.099976,529.099976,529.099976,7356952
2016-10-26,499.000000,502.000000,484.500000,487.549988,487.549988,38780250
2016-10-27,485.000000,489.600006,477.299988,485.649994,485.649994,17198496
2016-10-28,486.899994,494.000000,484.549988,486.899994,486.899994,12688495
2016-11-01,486.899994,488.049988,474.450012,475.799988,475.799988,10425548
2016-11-02,469.799988,480.500000,468.100006,476.799988,476.799988,9885845
2016-11-03,475.500000,479.799988,473.649994,475.850006,475.850006,6631504
2016-11-04,474.399994,485.700012,474.200012,478.700012,478.700012,10868004
2016-11-07,484.750000,489.450012,482.049988,485.399994,485.399994,6990315
2016-11-08,487.049988,492.450012,483.250000,490.850006,490.850006,7460548
2016-11-09,459.000000,493.950012,458.950012,487.549988,487.549988,12824970
2016-11-10,494.000000,513.599976,494.000000,506.950012,506.950012,11433458
2016-11-11,505.000000,512.700012,495.000000,498.750000,498.750000,7085764
2016-11-15,498.750000,503.000000,476.750000,479.299988,479.299988,11822835
2016-11-16,486.850006,487.350006,470.100006,472.700012,472.700012,10704594
2016-11-17,474.350006,484.399994,471.350006,474.100006,474.100006,10250008
2016-11-18,478.000000,478.899994,472.000000,473.450012,473.450012,4572569
2016-11-21,475.899994,476.500000,463.049988,465.700012,465.700012,6217176
2016-11-22,468.049988,475.500000,458.049988,470.750000,470.750000,7313923
2016-11-23,475.000000,482.549988,469.149994,480.500000,480.500000,6477616
2016-11-24,479.700012,479.700012,466.049988,468.200012,468.200012,8199524
2016-11-25,472.250000,473.000000,465.299988,471.200012,471.200012,4674455
2016-11-28,464.000000,477.600006,461.149994,472.899994,472.899994,8268812
2016-11-29,473.000000,475.600006,463.000000,464.649994,464.649994,7612624
2016-11-30,465.000000,471.000000,462.049988,469.850006,469.850006,13575386
2016-12-01,474.000000,474.450012,464.299988,466.049988,466.049988,7451748
2016-12-02,466.899994,466.899994,458.000000,459.950012,459.950012,6381901
2016-12-05,457.700012,464.700012,455.799988,460.750000,460.750000,4995436
2016-12-06,461.799988,463.200012,454.350006,455.950012,455.950012,5465618
