Date,Open,High,Low,Close,Adj Close,Volume
2016-06-28,352.350006,358.500000,351.799988,357.100006,355.698212,3191711
2016-06-29,358.500000,360.299988,354.250000,356.200012,354.801758,2225253
2016-06-30,358.000000,370.000000,355.450012,366.799988,365.360107,3674149
2016-07-01,365.799988,372.850006,362.649994,368.350006,366.904053,2620663
2016-07-04,370.549988,375.899994,368.899994,373.350006,371.884430,1672423
2016-07-05,374.000000,374.000000,363.600006,365.899994,364.463654,1405904
2016-07-07,365.899994,371.299988,362.649994,363.350006,361.923676,2348712
2016-07-08,360.750000,362.250000,353.000000,355.049988,353.656250,1574377
2016-07-11,365.899994,365.899994,358.049988,359.850006,358.437408,2196825
2016-07-12,362.399994,364.500000,360.000000,363.299988,361.873840,1201581
2016-07-13,365.899994,365.950012,359.100006,363.700012,362.272308,1450574
2016-07-14,363.600006,367.700012,361.850006,366.950012,365.509552,989099
2016-07-15,365.399994,379.950012,365.399994,378.899994,377.412628,2536815
2016-07-18,379.700012,380.000000,361.049988,362.649994,361.226410,3238034
2016-07-19,359.049988,368.200012,357.600006,364.299988,362.869934,3201786
2016-07-20,364.200012,366.950012,361.350006,363.399994,361.973480,2564180
2016-07-21,365.899994,369.700012,362.500000,367.850006,366.406006,1981372
2016-07-22,368.000000,369.799988,364.100006,367.350006,365.907959,2307181
2016-07-25,null,null,null,0.000000,0.000000,null
2016-07-26,370.000000,372.950012,366.850006,369.850006,368.398163,1678667
2016-07-27,370.700012,377.250000,368.399994,372.549988,371.087555,2337156
2016-07-28,381.799988,381.799988,363.600006,371.899994,370.440094,7405226
2016-07-29,371.899994,371.899994,360.450012,362.049988,360.628754,3765474
2016-08-01,363.450012,367.000000,362.100006,364.000000,362.571106,1599986
2016-08-02,361.899994,364.799988,355.649994,357.799988,356.395447,3206029
2016-08-03,359.149994,360.399994,353.250000,358.850006,357.441345,2245459
2016-08-04,359.799988,368.750000,353.049988,366.250000,364.812286,2975193
2016-08-05,367.200012,371.500000,359.549988,364.000000,362.571106,3838729
2016-08-08,363.000000,364.899994,349.299988,351.549988,350.169983,4841846
2016-08-09,352.899994,355.049988,344.750000,349.450012,348.078247,5168298
2016-08-10,351.000000,353.399994,345.000000,346.450012,345.090027,1535903
2016-08-11,346.250000,346.750000,342.000000,346.350006,346.350006,2485709
2016-08-12,344.250000,349.000000,344.100006,347.799988,347.799988,2356815
2016-08-16,347.799988,351.350006,339.700012,342.450012,342.450012,3742897
2016-08-17,343.500000,349.500000,343.500000,345.649994,345.649994,3222433
2016-08-18,348.399994,353.899994,346.850006,353.149994,353.149994,1886760
2016-08-19,354.000000,355.000000,347.299988,351.399994,351.399994,1708149
2016-08-22,351.000000,353.000000,346.100006,350.200012,350.200012,886465
2016-08-23,348.000000,355.399994,344.700012,353.750000,353.750000,2295101
2016-08-24,354.000000,358.350006,350.000000,352.600006,352.600006,1631250
2016-08-25,351.250000,354.000000,344.100006,346.000000,346.000000,3229352
2016-08-26,347.500000,348.100006,341.549988,343.950012,343.950012,1127246
2016-08-29,343.500000,347.750000,335.250000,342.600006,342.600006,2549031
2016-08-30,342.750000,344.100006,328.750000,331.850006,331.850006,4044189
2016-08-31,332.250000,336.899994,328.850006,331.649994,331.649994,6401848
2016-09-01,330.000000,332.350006,301.500000,310.850006,310.850006,35411027
2016-09-02,308.149994,320.950012,306.500000,318.899994,318.899994,15330612
2016-09-06,318.899994,322.799988,312.649994,321.500000,321.500000,7067529
2016-09-07,318.500000,322.399994,316.100006,320.149994,320.149994,3414495
2016-09-08,320.149994,327.200012,319.000000,324.399994,324.399994,3442329
