Date,Open,High,Low,Close,Adj Close,Volume
2016-06-28,727.500000,734.900024,725.500000,730.099976,727.326660,1031391
2016-06-29,736.450012,742.000000,732.000000,738.000000,735.196655,1197039
2016-06-30,743.000000,748.000000,739.200012,742.500000,739.679565,1573754
2016-07-01,746.500000,752.900024,743.000000,746.250000,743.415344,854154
2016-07-04,750.000000,762.000000,749.799988,757.799988,754.921448,1556513
2016-07-05,760.000000,773.000000,746.700012,771.000000,768.071350,2031470
2016-07-07,771.000000,778.700012,758.599976,762.849976,759.952209,1728269
2016-07-08,771.000000,782.400024,769.900024,778.950012,775.991150,2123858
2016-07-11,779.000000,791.000000,779.000000,787.400024,784.409058,1482024
2016-07-12,779.000000,783.400024,775.000000,779.099976,776.140564,956663
2016-07-13,778.000000,781.000000,768.150024,774.200012,771.259155,1051423
2016-07-14,774.000000,779.000000,771.099976,775.799988,772.853088,1058766
2016-07-15,775.000000,779.000000,756.400024,761.500000,758.607422,1206344
2016-07-18,765.349976,765.349976,747.049988,750.400024,747.549622,1344477
2016-07-19,751.799988,763.750000,747.599976,760.700012,757.810486,728462
2016-07-20,770.400024,800.799988,770.150024,798.049988,795.018555,3134865
2016-07-21,808.000000,813.950012,788.000000,790.299988,787.298035,2103438
2016-07-22,791.849976,809.799988,791.049988,798.549988,795.516663,1297566
2016-07-25,null,null,null,0.000000,0.000000,null
2016-07-26,802.000000,802.450012,781.099976,784.099976,781.121521,1288496
2016-07-27,785.000000,796.500000,774.599976,794.599976,791.581665,1006854
2016-07-28,798.000000,798.000000,776.049988,779.299988,776.339783,2493588
2016-07-29,783.299988,798.700012,781.000000,791.450012,788.443665,1418895
2016-08-01,798.950012,806.799988,782.000000,787.750000,784.757690,1453302
2016-08-02,791.250000,792.500000,761.299988,763.750000,760.848877,2215121
2016-08-03,763.900024,787.000000,740.250000,746.700012,743.863586,2187866
2016-08-04,756.299988,760.000000,745.099976,750.950012,748.097473,1098739
2016-08-05,754.650024,772.700012,752.349976,769.950012,767.025330,1225061
2016-08-08,774.000000,782.000000,767.750000,772.500000,769.565613,1361595
2016-08-09,775.000000,778.750000,755.799988,763.950012,761.048157,1344357
2016-08-10,767.799988,771.250000,743.599976,745.500000,742.668213,1957664
2016-08-11,751.000000,754.950012,736.099976,749.950012,747.101257,1550330
2016-08-12,752.950012,759.299988,742.799988,747.450012,744.610779,1099346
2016-08-16,747.450012,751.200012,729.000000,733.950012,731.162048,1666669
2016-08-17,733.950012,751.400024,732.250000,749.150024,746.304382,1011947
2016-08-18,753.000000,762.400024,744.299988,753.650024,750.787231,925884
2016-08-19,750.799988,766.500000,748.849976,765.049988,762.143921,1259276
2016-08-22,767.750000,774.000000,745.200012,750.150024,747.300598,2097448
2016-08-23,750.000000,750.000000,730.400024,736.599976,733.802002,2729952
2016-08-24,759.299988,790.950012,750.099976,787.799988,784.807495,7364073
2016-08-25,798.000000,804.799988,788.000000,789.849976,786.849670,4776503
2016-08-26,791.000000,797.200012,784.049988,789.950012,786.949341,1998554
2016-08-29,792.500000,798.200012,780.650024,786.650024,783.661926,2185406
2016-08-30,794.000000,802.000000,788.299988,798.549988,795.516663,1541064
2016-08-31,803.450012,805.000000,788.000000,790.849976,787.845886,1836797
2016-09-01,790.599976,792.349976,770.000000,773.400024,770.462280,1603565
2016-09-02,775.000000,784.900024,766.349976,779.599976,776.638672,1435953
2016-09-06,779.599976,786.900024,773.549988,777.650024,774.696045,1104637
2016-09-07,780.000000,789.900024,778.049988,783.250000,780.274780,1120056
2016-09-08,787.599976,809.900024,777.000000,807.200012,804.133850,2545948
2016-09-09,811.150024,818.500000,799.400024,802.349976,799.302246,2741200
2016-09-12,792.000000,798.000000,779.599976,782.349976,779.378235,1358801
2016-09-14,782.349976,790.000000,776.799988,783.200012,780.225037,906566
2016-09-15,785.000000,801.000000,778.099976,782.599976,779.627258,1594700
2016-09-16,786.000000,799.599976,783.099976,785.150024,782.167603,1464908
2016-09-19,788.950012,806.000000,788.049988,804.849976,801.792664,1902581
2016-09-20,810.000000,814.500000,801.750000,805.950012,802.888611,2023790
2016-09-21,809.900024,814.650024,803.549988,807.650024,804.582153,1511927
2016-09-22,814.000000,859.750000,811.250000,856.950012,853.694824,7694607
2016-09-23,860.450012,862.900024,832.349976,841.150024,837.954834,3445219
2016-09-26,842.000000,849.000000,835.000000,838.700012,835.514160,1622232
2016-09-27,842.000000,864.900024,839.049988,860.549988,857.281128,3242810
2016-09-28,871.099976,882.799988,866.150024,869.349976,866.047668,3685022
2016-09-29,876.000000,876.500000,784.349976,825.250000,822.115234,4591243
2016-09-30,829.900024,859.799988,818.049988,855.450012,852.200500,2665449
2016-10-03,862.000000,873.950012,860.000000,870.000000,866.695251,1421425
2016-10-04,870.000000,883.000000,864.250000,867.849976,864.553467,1140725
2016-10-05,872.950012,873.000000,860.299988,866.349976,863.059143,1320553
2016-10-06,874.000000,895.000000,851.400024,856.849976,853.595215,2835229
2016-10-07,841.599976,875.000000,834.500000,855.799988,852.549194,19421500
2016-10-10,859.950012,863.700012,849.099976,856.750000,853.495605,1248029
2016-10-13,856.750000,856.750000,817.650024,821.049988,817.931213,2225473
2016-10-14,825.200012,829.599976,813.099976,823.549988,820.421692,1777821
2016-10-17,830.000000,830.000000,806.049988,809.500000,806.425049,1185530
2016-10-18,815.000000,837.950012,812.000000,835.049988,831.877991,1672372
2016-10-19,839.450012,840.400024,825.099976,827.950012,824.805054,1120956
2016-10-20,833.049988,833.049988,822.299988,825.849976,822.712891,969072
2016-10-21,827.950012,827.950012,819.000000,822.799988,819.674561,853057
2016-10-24,825.099976,825.900024,814.700012,818.400024,815.291260,1067056
2016-10-25,819.500000,831.250000,819.000000,824.900024,821.766602,1027160
2016-10-26,821.200012,823.849976,803.049988,805.700012,802.639526,1088753
2016-10-27,806.950012,815.950012,798.599976,807.900024,804.831177,1389820
2016-10-28,804.000000,825.150024,800.250000,811.799988,808.716370,2041725
2016-11-01,811.799988,826.750000,806.799988,809.099976,806.026550,1108116
2016-11-02,803.000000,803.000000,786.599976,789.500000,786.501038,1080545
2016-11-03,793.000000,795.000000,767.000000,769.299988,766.377808,1491112
2016-11-04,761.099976,769.000000,707.500000,728.099976,725.334229,5798528
2016-11-07,756.000000,776.500000,750.700012,767.299988,764.385376,3012387
2016-11-08,773.000000,774.000000,749.400024,755.650024,752.779663,1288030
2016-11-09,700.150024,771.599976,680.099976,759.650024,756.764465,4672674
2016-11-10,772.250000,804.400024,772.250000,792.200012,789.190796,2889100
2016-11-11,785.000000,795.299988,767.049988,772.200012,769.266785,1891457
2016-11-15,772.200012,791.000000,728.900024,733.900024,731.112244,3077803
2016-11-16,746.000000,757.000000,698.000000,714.250000,711.536926,4153680
2016-11-17,710.099976,722.900024,704.000000,710.099976,707.402649,2864150
2016-11-18,715.049988,727.799988,712.549988,722.400024,719.655945,1791827
2016-11-21,725.000000,727.250000,710.000000,712.200012,709.494690,1648255
2016-11-22,719.900024,729.500000,704.099976,720.150024,717.414490,2012919
2016-11-23,725.950012,732.150024,716.700012,730.200012,727.426331,1674693
2016-11-24,728.900024,729.950012,705.099976,709.650024,708.166687,2520798
2016-11-25,716.900024,744.400024,712.400024,740.650024,739.101868,1948129
2016-11-28,740.500000,748.099976,732.849976,736.849976,735.309753,1677926
2016-11-29,740.700012,746.900024,730.200012,740.549988,739.002014,1504955
2016-11-30,745.200012,749.500000,736.799988,740.799988,739.251526,1432415
2016-12-01,744.900024,756.900024,738.400024,743.150024,741.596619,1251385
2016-12-02,743.450012,743.450012,717.000000,719.549988,718.045959,1457782
2016-12-05,723.500000,730.599976,714.950012,724.200012,722.686218,1033306
2016-12-06,730.000000,735.349976,726.450012,731.250000,729.721497,743112
2016-12-07,735.000000,735.000000,719.000000,722.650024,721.139465,901214
2016-12-08,727.099976,727.799988,715.500000,720.500000,718.993958,1652732
2016-12-09,723.000000,727.900024,720.000000,723.900024,722.386902,1182220
2016-12-12,722.900024,723.900024,712.049988,715.299988,713.804810,751910
2016-12-13,717.000000,721.450012,715.000000,718.599976,717.097900,915784
2016-12-14,718.599976,722.000000,696.000000,702.450012,700.981689,3022135
2016-12-15,693.549988,708.000000,689.049988,694.250000,692.798828,1875203
2016-12-16,683.849976,699.500000,664.099976,690.650024,689.206360,4824289
2016-12-19,690.000000,712.450012,689.349976,698.700012,697.239563,2793945
2016-12-20,686.099976,694.700012,669.349976,672.650024,671.244019,5039080
2016-12-21,682.000000,687.299988,663.549988,665.099976,663.709717,2930322
2016-12-22,667.950012,670.500000,655.650024,659.000000,657.622498,1497015
2016-12-23,663.900024,667.150024,645.349976,647.549988,646.196411,2210791
2016-12-26,646.000000,646.000000,621.900024,624.500000,623.194641,2718624
2016-12-27,627.000000,649.000000,623.000000,644.700012,643.352417,1851141
2016-12-28,648.950012,660.000000,641.349976,651.750000,650.387634,1720190
2016-12-29,654.299988,655.500000,644.599976,647.200012,645.847168,1232704
2016-12-30,655.000000,672.500000,652.000000,669.299988,667.900940,2681228
2017-01-02,673.000000,678.799988,661.099976,675.500000,674.088013,1185520
2017-01-03,674.000000,675.000000,666.349976,672.200012,670.794922,794617
2017-01-04,675.000000,678.950012,664.200012,666.950012,665.555908,1108901
2017-01-05,670.000000,688.700012,666.400024,686.250000,684.815552,2070874
2017-01-06,686.500000,710.000000,683.000000,692.400024,690.952698,1493444
2017-01-09,721.000000,722.299988,692.000000,694.549988,693.098206,3556332
2017-01-10,699.000000,703.799988,690.200012,699.650024,698.187561,1514708
2017-01-11,702.900024,706.950012,700.150024,704.900024,703.426575,1006491
2017-01-12,690.000000,699.450012,678.400024,694.799988,693.347656,1985183
2017-01-13,694.700012,713.750000,694.000000,704.450012,702.977539,1765133
2017-01-16,703.950012,709.500000,697.599976,703.299988,701.829895,674389
2017-01-17,700.700012,714.250000,700.700012,707.400024,705.921387,943233
2017-01-18,706.099976,730.000000,705.400024,724.900024,723.384766,1518085
2017-01-19,730.799988,730.799988,712.549988,714.650024,713.156189,1149041
2017-01-20,711.299988,719.250000,695.000000,698.049988,696.590881,1137000
2017-01-23,695.000000,697.000000,681.299988,692.200012,690.753113,985241
2017-01-24,690.000000,713.700012,686.299988,711.599976,710.112549,1483700
2017-01-25,712.000000,715.000000,704.250000,705.650024,704.175049,909846
2017-01-27,705.650024,717.549988,705.650024,713.599976,712.108337,995407
2017-01-30,713.900024,714.349976,693.000000,695.200012,693.746826,1294201
2017-01-31,698.700012,700.099976,679.000000,681.799988,680.374817,999332
2017-02-01,675.000000,678.150024,660.000000,667.950012,666.553833,2425970
2017-02-02,666.150024,692.200012,656.549988,689.750000,688.308228,4560953
2017-02-03,693.000000,695.700012,681.299988,684.700012,683.268799,2530289
2017-02-06,693.900024,709.299988,670.200012,706.450012,704.973328,5661786
2017-02-07,712.000000,714.650024,698.349976,701.150024,699.684448,1914897
2017-02-08,701.700012,705.000000,689.000000,696.650024,695.193848,1535409
2017-02-09,703.900024,713.900024,701.250000,706.750000,705.272705,2880778
2017-02-10,705.000000,705.000000,676.200012,679.299988,677.880066,3609171
2017-02-13,680.000000,683.500000,659.000000,661.950012,660.566345,3267332
2017-02-14,665.000000,669.700012,653.650024,658.349976,656.973816,2191888
2017-02-15,659.000000,661.900024,633.000000,636.000000,634.670593,2627758
2017-02-16,638.000000,663.450012,628.250000,657.150024,655.776428,4131933
2017-02-17,662.049988,672.500000,657.849976,664.650024,663.260742,4250268
2017-02-20,666.900024,674.500000,665.500000,669.400024,668.000793,1466614
2017-02-21,672.000000,697.750000,669.299988,686.049988,684.615967,4633917
2017-02-22,687.200012,688.299988,665.250000,678.200012,676.782410,2338055
2017-02-23,678.000000,680.900024,663.000000,666.250000,664.857361,4259200
2017-02-27,666.250000,686.599976,666.250000,679.349976,677.929932,2479172
2017-02-28,683.000000,685.849976,675.250000,677.200012,675.784485,1455623
2017-03-01,680.349976,686.849976,676.400024,678.250000,676.832275,2205104
2017-03-02,680.250000,684.250000,666.549988,668.250000,666.853149,1479000
2017-03-03,669.799988,676.000000,665.650024,674.900024,673.489319,1176699
2017-03-06,677.950012,678.000000,665.000000,667.799988,666.404114,1741989
2017-03-07,669.900024,671.950012,662.700012,664.450012,663.061157,1960895
2017-03-08,665.049988,674.700012,660.000000,666.150024,664.757568,2066715
2017-03-09,664.200012,665.250000,655.099976,658.150024,656.774292,1701059
2017-03-10,663.000000,666.400024,649.900024,652.500000,651.136108,2862941
2017-03-14,652.500000,669.000000,652.500000,662.200012,660.815857,3576594
2017-03-15,666.000000,679.900024,665.200012,678.000000,676.582764,1826097
2017-03-16,682.000000,692.900024,678.500000,687.599976,686.162720,2214300
